image_path,item_id,split,clothing_type,clothing_label,x1,y1,x2,y2
img/WOMEN/Blouses_Shirts/id_00003396/04_3_back.jpg,id_00003396,gallery,1,upper,75,47,197,227
img/WOMEN/Dresses/id_00003399/01_2_side.jpg,id_00003399,gallery,3,full,87,54,164,247
img/WOMEN/Dresses/id_00003399/01_3_back.jpg,id_00003399,gallery,3,full,80,39,193,247
img/WOMEN/Blouses_Shirts/id_00003406/01_2_side.jpg,id_00003406,gallery,1,upper,80,47,189,202
img/WOMEN/Blouses_Shirts/id_00003406/01_3_back.jpg,id_00003406,gallery,1,upper,74,46,190,219
img/WOMEN/Graphic_Tees/id_00003407/01_1_front.jpg,id_00003407,gallery,1,upper,88,43,231,256
img/WOMEN/Rompers_Jumpsuits/id_00003408/01_1_front.jpg,id_00003408,gallery,3,full,88,48,208,249
img/WOMEN/Rompers_Jumpsuits/id_00003408/01_4_full.jpg,id_00003408,gallery,3,full,110,39,180,161
img/WOMEN/Tees_Tanks/id_00003411/01_1_front.jpg,id_00003411,gallery,1,upper,1,37,256,256
img/WOMEN/Tees_Tanks/id_00003411/01_3_back.jpg,id_00003411,gallery,1,upper,47,43,177,192
img/MEN/Shorts/id_00003412/01_1_front.jpg,id_00003412,gallery,2,lower,73,5,194,117
img/MEN/Shorts/id_00003412/01_4_full.jpg,id_00003412,gallery,2,lower,107,95,141,168
img/WOMEN/Pants/id_00003417/01_1_front.jpg,id_00003417,gallery,2,lower,105,84,160,244
img/WOMEN/Pants/id_00003417/01_2_side.jpg,id_00003417,gallery,2,lower,89,1,180,236
img/MEN/Tees_Tanks/id_00003421/01_1_front.jpg,id_00003421,gallery,1,upper,116,24,144,229
img/WOMEN/Dresses/id_00003422/04_4_full.jpg,id_00003422,gallery,3,full,101,27,150,162
img/WOMEN/Blouses_Shirts/id_00003423/03_3_back.jpg,id_00003423,gallery,1,upper,61,56,195,238
img/WOMEN/Blouses_Shirts/id_00003423/03_4_full.jpg,id_00003423,gallery,1,upper,108,37,142,147
img/WOMEN/Dresses/id_00003426/03_1_front.jpg,id_00003426,gallery,3,full,79,50,182,243
img/WOMEN/Dresses/id_00003426/03_3_back.jpg,id_00003426,gallery,3,full,49,39,207,245
img/MEN/Sweaters/id_00003427/07_1_front.jpg,id_00003427,gallery,1,upper,62,51,199,220
img/MEN/Sweaters/id_00003427/07_2_side.jpg,id_00003427,gallery,1,upper,116,47,147,201
img/MEN/Sweaters/id_00003427/08_1_front.jpg,id_00003427,gallery,1,upper,71,53,208,215
img/MEN/Sweaters/id_00003427/08_2_side.jpg,id_00003427,gallery,1,upper,111,48,155,217
img/MEN/Sweaters/id_00003427/08_3_back.jpg,id_00003427,gallery,1,upper,59,42,193,217
img/MEN/Sweaters/id_00003427/08_4_full.jpg,id_00003427,gallery,1,upper,1,16,256,256
img/MEN/Sweaters/id_00003427/08_6_flat.jpg,id_00003427,gallery,1,upper,24,30,239,228
img/MEN/Sweaters/id_00003427/08_7_additional.jpg,id_00003427,gallery,1,upper,1,1,256,256
img/MEN/Sweaters/id_00003427/09_4_full.jpg,id_00003427,gallery,1,upper,95,35,173,135
img/WOMEN/Sweatshirts_Hoodies/id_00003428/01_2_side.jpg,id_00003428,gallery,1,upper,69,51,176,237
img/WOMEN/Sweatshirts_Hoodies/id_00003428/01_4_full.jpg,id_00003428,gallery,1,upper,86,34,177,140
img/WOMEN/Shorts/id_00003430/02_2_side.jpg,id_00003430,gallery,2,lower,119,5,149,77
img/WOMEN/Shorts/id_00003430/02_3_back.jpg,id_00003430,gallery,2,lower,81,1,184,82
img/WOMEN/Shorts/id_00003432/04_7_additional.jpg,id_00003432,gallery,2,lower,52,55,220,182
img/WOMEN/Shorts/id_00003432/05_1_front.jpg,id_00003432,gallery,2,lower,84,142,186,216
img/WOMEN/Shorts/id_00003432/05_2_side.jpg,id_00003432,gallery,2,lower,93,42,135,191
img/WOMEN/Shorts/id_00003432/06_1_front.jpg,id_00003432,gallery,2,lower,75,145,183,220
img/WOMEN/Shorts/id_00003432/06_3_back.jpg,id_00003432,gallery,2,lower,23,9,247,167
img/WOMEN/Shorts/id_00003432/06_4_full.jpg,id_00003432,gallery,2,lower,93,85,153,131
img/MEN/Tees_Tanks/id_00003434/01_1_front.jpg,id_00003434,gallery,1,upper,7,21,253,238
img/MEN/Tees_Tanks/id_00003434/01_2_side.jpg,id_00003434,gallery,1,upper,120,41,136,218
img/MEN/Tees_Tanks/id_00003434/01_3_back.jpg,id_00003434,gallery,1,upper,53,41,228,220
img/WOMEN/Blouses_Shirts/id_00003435/02_1_front.jpg,id_00003435,gallery,1,upper,80,62,234,256
img/WOMEN/Blouses_Shirts/id_00003435/02_4_full.jpg,id_00003435,gallery,1,upper,50,65,186,209
img/WOMEN/Pants/id_00003437/04_1_front.jpg,id_00003437,gallery,2,lower,100,90,158,226
img/WOMEN/Pants/id_00003437/04_2_side.jpg,id_00003437,gallery,2,lower,79,4,151,237
img/WOMEN/Pants/id_00003437/04_7_additional.jpg,id_00003437,gallery,2,lower,81,1,173,235
img/WOMEN/Pants/id_00003437/05_7_additional.jpg,id_00003437,gallery,2,lower,87,3,166,238
img/WOMEN/Pants/id_00003437/06_1_front.jpg,id_00003437,gallery,2,lower,93,83,159,224
img/WOMEN/Pants/id_00003437/06_2_side.jpg,id_00003437,gallery,2,lower,102,1,160,252
img/WOMEN/Jackets_Coats/id_00003438/01_1_front.jpg,id_00003438,gallery,1,upper,95,35,191,213
img/MEN/Shirts_Polos/id_00003439/01_1_front.jpg,id_00003439,gallery,1,upper,47,55,208,220
img/MEN/Shirts_Polos/id_00003439/01_3_back.jpg,id_00003439,gallery,1,upper,48,52,209,223
img/WOMEN/Skirts/id_00003440/02_1_front.jpg,id_00003440,gallery,2,lower,85,86,149,256
img/WOMEN/Skirts/id_00003440/02_3_back.jpg,id_00003440,gallery,2,lower,75,1,189,256
img/WOMEN/Tees_Tanks/id_00003441/05_1_front.jpg,id_00003441,gallery,1,upper,64,48,206,220
img/WOMEN/Tees_Tanks/id_00003441/05_2_side.jpg,id_00003441,gallery,1,upper,81,69,187,256
img/WOMEN/Tees_Tanks/id_00003441/05_3_back.jpg,id_00003441,gallery,1,upper,1,1,256,256
img/WOMEN/Blouses_Shirts/id_00003444/01_1_front.jpg,id_00003444,gallery,1,upper,80,60,200,223
img/WOMEN/Blouses_Shirts/id_00003444/01_4_full.jpg,id_00003444,gallery,1,upper,94,41,149,126
img/WOMEN/Jackets_Coats/id_00003445/03_1_front.jpg,id_00003445,gallery,1,upper,54,29,162,183
img/WOMEN/Blouses_Shirts/id_00003447/07_1_front.jpg,id_00003447,gallery,1,upper,69,54,184,198
img/WOMEN/Blouses_Shirts/id_00003447/07_2_side.jpg,id_00003447,gallery,1,upper,127,53,140,214
img/WOMEN/Blouses_Shirts/id_00003447/07_4_full.jpg,id_00003447,gallery,1,upper,85,36,138,120
img/WOMEN/Blouses_Shirts/id_00003447/08_1_front.jpg,id_00003447,gallery,1,upper,77,51,179,204
img/WOMEN/Blouses_Shirts/id_00003447/08_7_additional.jpg,id_00003447,gallery,1,upper,126,53,134,211
img/WOMEN/Blouses_Shirts/id_00003447/09_1_front.jpg,id_00003447,gallery,1,upper,75,51,184,208
img/WOMEN/Tees_Tanks/id_00003448/05_1_front.jpg,id_00003448,gallery,1,upper,78,52,178,175
img/WOMEN/Tees_Tanks/id_00003448/05_2_side.jpg,id_00003448,gallery,1,upper,88,45,158,217
img/WOMEN/Pants/id_00003450/02_2_side.jpg,id_00003450,gallery,2,lower,78,35,210,234
img/WOMEN/Pants/id_00003450/02_3_back.jpg,id_00003450,gallery,2,lower,96,21,167,238
img/MEN/Shorts/id_00003451/01_3_back.jpg,id_00003451,gallery,2,lower,74,53,194,148
img/MEN/Shorts/id_00003451/01_4_full.jpg,id_00003451,gallery,2,lower,1,1,256,256
img/WOMEN/Blouses_Shirts/id_00003453/01_1_front.jpg,id_00003453,gallery,1,upper,88,40,173,112
img/WOMEN/Blouses_Shirts/id_00003456/02_2_side.jpg,id_00003456,gallery,1,upper,119,46,154,217
img/WOMEN/Blouses_Shirts/id_00003456/02_3_back.jpg,id_00003456,gallery,1,upper,66,50,158,215
img/WOMEN/Tees_Tanks/id_00003460/04_1_front.jpg,id_00003460,gallery,1,upper,64,51,225,224
img/WOMEN/Tees_Tanks/id_00003460/04_4_full.jpg,id_00003460,gallery,1,upper,95,34,173,124
img/WOMEN/Tees_Tanks/id_00003460/05_2_side.jpg,id_00003460,gallery,1,upper,98,41,141,250
img/WOMEN/Tees_Tanks/id_00003460/05_4_full.jpg,id_00003460,gallery,1,upper,83,35,168,130
img/WOMEN/Tees_Tanks/id_00003460/06_1_front.jpg,id_00003460,gallery,1,upper,67,58,213,225
img/MEN/Pants/id_00003461/01_2_side.jpg,id_00003461,gallery,2,lower,112,1,147,228
img/MEN/Pants/id_00003461/01_3_back.jpg,id_00003461,gallery,2,lower,57,1,203,227
img/MEN/Pants/id_00003462/01_1_front.jpg,id_00003462,gallery,2,lower,57,1,185,228
img/MEN/Pants/id_00003462/01_4_full.jpg,id_00003462,gallery,2,lower,1,1,256,237
img/WOMEN/Tees_Tanks/id_00003463/02_1_front.jpg,id_00003463,gallery,1,upper,75,54,205,210
img/WOMEN/Tees_Tanks/id_00003463/02_4_full.jpg,id_00003463,gallery,1,upper,85,38,162,128
img/WOMEN/Dresses/id_00003464/02_1_front.jpg,id_00003464,gallery,3,full,77,22,162,256
img/WOMEN/Tees_Tanks/id_00003465/01_3_back.jpg,id_00003465,gallery,1,upper,70,74,183,219
img/WOMEN/Sweaters/id_00003466/04_4_full.jpg,id_00003466,gallery,1,upper,80,5,178,125
img/WOMEN/Sweaters/id_00003466/09_1_front.jpg,id_00003466,gallery,1,upper,63,41,193,210
img/WOMEN/Sweaters/id_00003466/09_4_full.jpg,id_00003466,gallery,1,upper,89,31,163,121
img/WOMEN/Sweaters/id_00003466/10_2_side.jpg,id_00003466,gallery,1,upper,75,43,183,237
img/WOMEN/Sweaters/id_00003466/10_3_back.jpg,id_00003466,gallery,1,upper,66,34,218,236
img/WOMEN/Sweaters/id_00003466/10_4_full.jpg,id_00003466,gallery,1,upper,95,34,167,136
img/WOMEN/Sweaters/id_00003466/10_7_additional.jpg,id_00003466,gallery,1,upper,1,15,256,256
img/WOMEN/Sweaters/id_00003466/14_2_side.jpg,id_00003466,gallery,1,upper,107,38,151,212
img/WOMEN/Sweaters/id_00003466/14_3_back.jpg,id_00003466,gallery,1,upper,63,40,181,230
img/WOMEN/Sweaters/id_00003466/14_4_full.jpg,id_00003466,gallery,1,upper,78,35,155,135
img/WOMEN/Sweaters/id_00003466/15_1_front.jpg,id_00003466,gallery,1,upper,77,36,204,186
img/WOMEN/Sweaters/id_00003466/15_2_side.jpg,id_00003466,gallery,1,upper,97,48,152,216
img/WOMEN/Sweaters/id_00003466/15_3_back.jpg,id_00003466,gallery,1,upper,55,34,192,213
img/WOMEN/Tees_Tanks/id_00003467/04_2_side.jpg,id_00003467,gallery,1,upper,98,73,141,205
img/WOMEN/Tees_Tanks/id_00003467/04_4_full.jpg,id_00003467,gallery,1,upper,104,42,157,101
img/WOMEN/Blouses_Shirts/id_00003469/01_1_front.jpg,id_00003469,gallery,1,upper,68,74,204,172
img/WOMEN/Blouses_Shirts/id_00003469/01_2_side.jpg,id_00003469,gallery,1,upper,58,100,160,218
img/WOMEN/Blouses_Shirts/id_00003469/01_7_additional.jpg,id_00003469,gallery,1,upper,62,70,207,176
img/WOMEN/Dresses/id_00003473/01_2_side.jpg,id_00003473,gallery,3,full,124,29,143,224
img/WOMEN/Dresses/id_00003473/02_1_front.jpg,id_00003473,gallery,3,full,94,26,165,220
img/WOMEN/Dresses/id_00003473/02_3_back.jpg,id_00003473,gallery,3,full,115,23,188,256
img/WOMEN/Blouses_Shirts/id_00003475/01_1_front.jpg,id_00003475,gallery,1,upper,67,55,185,209
img/WOMEN/Blouses_Shirts/id_00003475/01_7_additional.jpg,id_00003475,gallery,1,upper,120,36,173,123
img/WOMEN/Blouses_Shirts/id_00003475/02_1_front.jpg,id_00003475,gallery,1,upper,73,55,193,208
img/WOMEN/Blouses_Shirts/id_00003475/02_2_side.jpg,id_00003475,gallery,1,upper,90,56,164,206
img/MEN/Tees_Tanks/id_00003476/01_1_front.jpg,id_00003476,gallery,1,upper,50,52,220,235
img/MEN/Tees_Tanks/id_00003476/01_2_side.jpg,id_00003476,gallery,1,upper,114,57,158,231
img/MEN/Tees_Tanks/id_00003476/01_7_additional.jpg,id_00003476,gallery,1,upper,81,33,172,133
img/MEN/Tees_Tanks/id_00003476/05_3_back.jpg,id_00003476,gallery,1,upper,48,47,218,227
img/MEN/Tees_Tanks/id_00003476/07_1_front.jpg,id_00003476,gallery,1,upper,38,50,202,228
img/MEN/Tees_Tanks/id_00003476/07_2_side.jpg,id_00003476,gallery,1,upper,103,50,156,240
img/WOMEN/Jackets_Coats/id_00003477/02_1_front.jpg,id_00003477,gallery,1,upper,59,39,198,256
img/WOMEN/Jackets_Coats/id_00003477/02_3_back.jpg,id_00003477,gallery,1,upper,46,31,210,256
img/WOMEN/Cardigans/id_00003478/01_4_full.jpg,id_00003478,gallery,1,upper,85,38,169,150
img/WOMEN/Cardigans/id_00003478/01_7_additional.jpg,id_00003478,gallery,1,upper,94,42,159,247
img/WOMEN/Sweaters/id_00003479/04_1_front.jpg,id_00003479,gallery,1,upper,78,50,191,229
img/WOMEN/Sweaters/id_00003479/04_4_full.jpg,id_00003479,gallery,1,upper,96,37,169,146
img/WOMEN/Sweaters/id_00003479/05_4_full.jpg,id_00003479,gallery,1,upper,96,36,173,148
img/WOMEN/Sweaters/id_00003479/06_1_front.jpg,id_00003479,gallery,1,upper,56,54,210,245
img/WOMEN/Sweaters/id_00003479/06_2_side.jpg,id_00003479,gallery,1,upper,78,51,163,240
img/WOMEN/Sweaters/id_00003479/07_1_front.jpg,id_00003479,gallery,1,upper,67,52,209,248
img/WOMEN/Sweaters/id_00003479/07_2_side.jpg,id_00003479,gallery,1,upper,73,46,164,235
img/WOMEN/Sweaters/id_00003479/07_3_back.jpg,id_00003479,gallery,1,upper,62,49,200,242
img/WOMEN/Sweaters/id_00003479/07_4_full.jpg,id_00003479,gallery,1,upper,86,35,165,147
img/WOMEN/Sweaters/id_00003479/08_1_front.jpg,id_00003479,gallery,1,upper,76,56,208,239
img/WOMEN/Sweaters/id_00003479/08_3_back.jpg,id_00003479,gallery,1,upper,69,53,184,243
img/WOMEN/Sweaters/id_00003479/08_4_full.jpg,id_00003479,gallery,1,upper,93,34,172,151
img/WOMEN/Jackets_Coats/id_00003480/02_1_front.jpg,id_00003480,gallery,1,upper,58,45,190,230
img/WOMEN/Jackets_Coats/id_00003480/02_2_side.jpg,id_00003480,gallery,1,upper,122,7,163,230
img/WOMEN/Shorts/id_00003481/04_1_front.jpg,id_00003481,gallery,2,lower,75,160,193,230
img/WOMEN/Shorts/id_00003481/04_3_back.jpg,id_00003481,gallery,2,lower,15,37,248,162
img/WOMEN/Dresses/id_00003483/01_1_front.jpg,id_00003483,gallery,3,full,90,36,167,203
img/WOMEN/Dresses/id_00003483/01_3_back.jpg,id_00003483,gallery,3,full,104,24,174,206
img/WOMEN/Dresses/id_00003485/02_1_front.jpg,id_00003485,gallery,3,full,78,31,167,256
img/WOMEN/Dresses/id_00003485/02_3_back.jpg,id_00003485,gallery,3,full,99,31,188,256
img/WOMEN/Blouses_Shirts/id_00003486/01_1_front.jpg,id_00003486,gallery,1,upper,44,55,193,234
img/WOMEN/Blouses_Shirts/id_00003486/01_2_side.jpg,id_00003486,gallery,1,upper,69,55,160,256
img/WOMEN/Blouses_Shirts/id_00003487/02_1_front.jpg,id_00003487,gallery,1,upper,56,53,213,222
img/WOMEN/Blouses_Shirts/id_00003487/02_4_full.jpg,id_00003487,gallery,1,upper,78,42,167,132
img/WOMEN/Dresses/id_00003490/05_1_front.jpg,id_00003490,gallery,3,full,72,43,197,250
img/WOMEN/Dresses/id_00003490/08_1_front.jpg,id_00003490,gallery,3,full,65,53,190,256
img/WOMEN/Dresses/id_00003490/08_2_side.jpg,id_00003490,gallery,3,full,73,51,175,248
img/WOMEN/Dresses/id_00003490/08_3_back.jpg,id_00003490,gallery,3,full,1,50,256,256
img/WOMEN/Dresses/id_00003491/01_1_front.jpg,id_00003491,gallery,3,full,67,40,159,256
img/WOMEN/Dresses/id_00003491/01_4_full.jpg,id_00003491,gallery,3,full,80,38,168,174
img/WOMEN/Tees_Tanks/id_00003495/01_1_front.jpg,id_00003495,gallery,1,upper,54,72,215,222
img/WOMEN/Rompers_Jumpsuits/id_00003496/01_1_front.jpg,id_00003496,gallery,3,full,88,45,212,252
img/WOMEN/Rompers_Jumpsuits/id_00003496/01_2_side.jpg,id_00003496,gallery,3,full,115,36,151,161
img/WOMEN/Blouses_Shirts/id_00003501/02_1_front.jpg,id_00003501,gallery,1,upper,53,58,220,218
img/WOMEN/Blouses_Shirts/id_00003501/03_1_front.jpg,id_00003501,gallery,1,upper,79,48,216,216
img/WOMEN/Blouses_Shirts/id_00003501/03_2_side.jpg,id_00003501,gallery,1,upper,103,53,151,197
img/WOMEN/Blouses_Shirts/id_00003502/02_2_side.jpg,id_00003502,gallery,1,upper,120,46,139,245
img/WOMEN/Blouses_Shirts/id_00003505/02_1_front.jpg,id_00003505,gallery,1,upper,65,56,166,185
img/WOMEN/Dresses/id_00003511/01_2_side.jpg,id_00003511,gallery,3,full,116,29,136,189
img/WOMEN/Skirts/id_00003513/05_1_front.jpg,id_00003513,gallery,2,lower,57,125,195,235
img/WOMEN/Skirts/id_00003513/05_2_side.jpg,id_00003513,gallery,2,lower,19,8,236,168
img/WOMEN/Skirts/id_00003513/05_3_back.jpg,id_00003513,gallery,2,lower,19,10,245,167
img/WOMEN/Skirts/id_00003513/06_2_side.jpg,id_00003513,gallery,2,lower,18,7,241,168
img/WOMEN/Skirts/id_00003513/06_4_full.jpg,id_00003513,gallery,2,lower,82,86,174,151
img/WOMEN/Skirts/id_00003513/07_1_front.jpg,id_00003513,gallery,2,lower,62,124,192,238
img/WOMEN/Skirts/id_00003513/07_2_side.jpg,id_00003513,gallery,2,lower,31,1,192,170
img/WOMEN/Skirts/id_00003518/01_3_back.jpg,id_00003518,gallery,2,lower,95,77,153,207
img/MEN/Pants/id_00003519/01_1_front.jpg,id_00003519,gallery,2,lower,91,104,176,238
img/MEN/Pants/id_00003519/01_2_side.jpg,id_00003519,gallery,2,lower,95,1,157,236
img/WOMEN/Sweatshirts_Hoodies/id_00003524/01_2_side.jpg,id_00003524,gallery,1,upper,87,42,225,247
img/WOMEN/Sweatshirts_Hoodies/id_00003524/01_3_back.jpg,id_00003524,gallery,1,upper,93,46,200,254
img/WOMEN/Shorts/id_00003526/01_1_front.jpg,id_00003526,gallery,2,lower,89,148,219,242
img/WOMEN/Shorts/id_00003526/01_4_full.jpg,id_00003526,gallery,2,lower,102,100,175,152
img/WOMEN/Dresses/id_00003529/02_1_front.jpg,id_00003529,gallery,3,full,99,33,165,207
img/WOMEN/Skirts/id_00003530/02_2_side.jpg,id_00003530,gallery,2,lower,114,1,149,138
img/WOMEN/Skirts/id_00003530/02_7_additional.jpg,id_00003530,gallery,2,lower,89,1,168,139
img/WOMEN/Skirts/id_00003530/06_2_side.jpg,id_00003530,gallery,2,lower,116,1,128,133
img/WOMEN/Skirts/id_00003530/07_1_front.jpg,id_00003530,gallery,2,lower,89,116,168,248
img/WOMEN/Skirts/id_00003530/07_2_side.jpg,id_00003530,gallery,2,lower,123,1,129,132
img/WOMEN/Skirts/id_00003530/07_3_back.jpg,id_00003530,gallery,2,lower,81,1,161,134
img/WOMEN/Skirts/id_00003530/10_1_front.jpg,id_00003530,gallery,2,lower,92,82,156,169
img/WOMEN/Skirts/id_00003530/10_2_side.jpg,id_00003530,gallery,2,lower,103,1,129,136
img/WOMEN/Graphic_Tees/id_00003534/01_2_side.jpg,id_00003534,gallery,1,upper,125,47,183,221
img/WOMEN/Graphic_Tees/id_00003534/01_4_full.jpg,id_00003534,gallery,1,upper,76,36,162,137
img/WOMEN/Rompers_Jumpsuits/id_00003536/03_2_side.jpg,id_00003536,gallery,3,full,125,26,205,256
img/MEN/Shorts/id_00003537/01_1_front.jpg,id_00003537,gallery,2,lower,94,110,154,173
img/MEN/Shorts/id_00003537/01_3_back.jpg,id_00003537,gallery,2,lower,83,6,190,115
img/MEN/Shorts/id_00003537/01_7_additional.jpg,id_00003537,gallery,2,lower,122,4,158,114
img/MEN/Shorts/id_00003537/02_1_front.jpg,id_00003537,gallery,2,lower,95,119,161,166
img/WOMEN/Blouses_Shirts/id_00003540/02_1_front.jpg,id_00003540,gallery,1,upper,81,34,179,199
img/WOMEN/Blouses_Shirts/id_00003540/02_2_side.jpg,id_00003540,gallery,1,upper,118,29,156,204
img/WOMEN/Blouses_Shirts/id_00003540/03_1_front.jpg,id_00003540,gallery,1,upper,75,31,175,198
img/WOMEN/Shorts/id_00003544/01_1_front.jpg,id_00003544,gallery,2,lower,64,146,172,238
img/WOMEN/Shorts/id_00003544/01_2_side.jpg,id_00003544,gallery,2,lower,104,7,139,96
img/WOMEN/Graphic_Tees/id_00003545/01_2_side.jpg,id_00003545,gallery,1,upper,80,48,164,219
img/WOMEN/Graphic_Tees/id_00003545/01_3_back.jpg,id_00003545,gallery,1,upper,64,50,196,235
img/WOMEN/Blouses_Shirts/id_00003546/01_2_side.jpg,id_00003546,gallery,1,upper,88,16,154,166
img/WOMEN/Blouses_Shirts/id_00003546/01_4_full.jpg,id_00003546,gallery,1,upper,110,45,159,91
img/WOMEN/Rompers_Jumpsuits/id_00003550/01_1_front.jpg,id_00003550,gallery,3,full,60,47,190,256
img/WOMEN/Rompers_Jumpsuits/id_00003550/01_3_back.jpg,id_00003550,gallery,3,full,68,45,199,256
img/WOMEN/Rompers_Jumpsuits/id_00003552/03_3_back.jpg,id_00003552,gallery,3,full,99,23,155,256
img/WOMEN/Dresses/id_00003556/05_1_front.jpg,id_00003556,gallery,3,full,48,38,157,249
img/WOMEN/Dresses/id_00003556/05_4_full.jpg,id_00003556,gallery,3,full,74,39,210,252
img/WOMEN/Dresses/id_00003556/07_3_back.jpg,id_00003556,gallery,3,full,73,44,186,256
img/WOMEN/Tees_Tanks/id_00003558/02_1_front.jpg,id_00003558,gallery,1,upper,99,42,163,125
img/WOMEN/Tees_Tanks/id_00003558/02_2_side.jpg,id_00003558,gallery,1,upper,39,14,173,234
img/WOMEN/Tees_Tanks/id_00003558/02_7_additional.jpg,id_00003558,gallery,1,upper,69,62,194,217
img/WOMEN/Tees_Tanks/id_00003558/03_1_front.jpg,id_00003558,gallery,1,upper,65,57,192,243
img/WOMEN/Tees_Tanks/id_00003558/03_3_back.jpg,id_00003558,gallery,1,upper,63,1,215,242
img/WOMEN/Tees_Tanks/id_00003558/04_3_back.jpg,id_00003558,gallery,1,upper,56,18,212,237
img/WOMEN/Tees_Tanks/id_00003558/11_1_front.jpg,id_00003558,gallery,1,upper,94,37,154,135
img/WOMEN/Tees_Tanks/id_00003558/11_2_side.jpg,id_00003558,gallery,1,upper,52,67,256,256
img/WOMEN/Sweatshirts_Hoodies/id_00003559/01_3_back.jpg,id_00003559,gallery,1,upper,52,45,210,256
img/MEN/Pants/id_00003564/01_1_front.jpg,id_00003564,gallery,2,lower,68,1,170,230
img/MEN/Pants/id_00003564/01_2_side.jpg,id_00003564,gallery,2,lower,124,7,141,241
img/WOMEN/Tees_Tanks/id_00003566/01_1_front.jpg,id_00003566,gallery,1,upper,77,51,185,202
img/WOMEN/Tees_Tanks/id_00003566/01_4_full.jpg,id_00003566,gallery,1,upper,104,39,133,126
img/WOMEN/Rompers_Jumpsuits/id_00003568/02_1_front.jpg,id_00003568,gallery,3,full,48,47,186,236
img/WOMEN/Rompers_Jumpsuits/id_00003568/02_4_full.jpg,id_00003568,gallery,3,full,110,34,162,140
img/WOMEN/Sweaters/id_00003569/02_3_back.jpg,id_00003569,gallery,1,upper,28,44,191,198
img/WOMEN/Sweaters/id_00003569/02_4_full.jpg,id_00003569,gallery,1,upper,100,37,186,120
img/MEN/Denim/id_00003570/01_1_front.jpg,id_00003570,gallery,2,lower,66,14,180,241
img/MEN/Denim/id_00003570/01_2_side.jpg,id_00003570,gallery,2,lower,104,1,186,255
img/WOMEN/Tees_Tanks/id_00003573/01_2_side.jpg,id_00003573,gallery,1,upper,83,55,189,230
img/WOMEN/Tees_Tanks/id_00003573/01_4_full.jpg,id_00003573,gallery,1,upper,101,40,168,134
img/WOMEN/Tees_Tanks/id_00003573/01_7_additional.jpg,id_00003573,gallery,1,upper,1,1,256,256
img/WOMEN/Tees_Tanks/id_00003573/02_1_front.jpg,id_00003573,gallery,1,upper,77,54,211,229
img/WOMEN/Cardigans/id_00003576/02_1_front.jpg,id_00003576,gallery,1,upper,88,36,230,244
img/WOMEN/Cardigans/id_00003576/02_3_back.jpg,id_00003576,gallery,1,upper,66,40,230,250
img/MEN/Shorts/id_00003577/01_3_back.jpg,id_00003577,gallery,2,lower,68,11,196,112
img/MEN/Shorts/id_00003577/01_6_flat.jpg,id_00003577,gallery,2,lower,15,39,244,205
img/WOMEN/Shorts/id_00003578/02_1_front.jpg,id_00003578,gallery,2,lower,72,141,193,214
img/WOMEN/Shorts/id_00003578/02_2_side.jpg,id_00003578,gallery,2,lower,117,32,152,192
img/WOMEN/Tees_Tanks/id_00003580/06_2_side.jpg,id_00003580,gallery,1,upper,115,53,143,152
img/WOMEN/Tees_Tanks/id_00003580/06_7_additional.jpg,id_00003580,gallery,1,upper,72,56,172,179
img/WOMEN/Tees_Tanks/id_00003580/07_1_front.jpg,id_00003580,gallery,1,upper,86,58,196,169
img/WOMEN/Tees_Tanks/id_00003580/07_2_side.jpg,id_00003580,gallery,1,upper,120,68,148,186
img/WOMEN/Tees_Tanks/id_00003580/08_3_back.jpg,id_00003580,gallery,1,upper,67,63,174,193
img/WOMEN/Tees_Tanks/id_00003580/08_4_full.jpg,id_00003580,gallery,1,upper,109,38,158,95
img/WOMEN/Tees_Tanks/id_00003580/08_7_additional.jpg,id_00003580,gallery,1,upper,93,56,163,187
img/WOMEN/Tees_Tanks/id_00003580/10_1_front.jpg,id_00003580,gallery,1,upper,56,57,177,202
img/WOMEN/Shorts/id_00003583/08_3_back.jpg,id_00003583,gallery,2,lower,16,46,248,155
img/WOMEN/Shorts/id_00003583/08_4_full.jpg,id_00003583,gallery,2,lower,98,103,162,137
img/WOMEN/Dresses/id_00003584/01_1_front.jpg,id_00003584,gallery,3,full,87,21,158,255
img/WOMEN/Dresses/id_00003584/01_3_back.jpg,id_00003584,gallery,3,full,94,15,159,256
img/WOMEN/Sweaters/id_00003585/04_1_front.jpg,id_00003585,gallery,1,upper,59,57,193,239
img/WOMEN/Sweaters/id_00003585/05_1_front.jpg,id_00003585,gallery,1,upper,70,66,195,250
img/WOMEN/Sweaters/id_00003585/05_2_side.jpg,id_00003585,gallery,1,upper,102,67,182,254
img/WOMEN/Sweaters/id_00003585/05_4_full.jpg,id_00003585,gallery,1,upper,124,45,170,151
img/WOMEN/Sweaters/id_00003585/06_1_front.jpg,id_00003585,gallery,1,upper,56,57,201,244
img/WOMEN/Sweaters/id_00003585/06_3_back.jpg,id_00003585,gallery,1,upper,56,51,183,256
img/WOMEN/Sweatshirts_Hoodies/id_00003587/01_2_side.jpg,id_00003587,gallery,1,upper,104,49,193,207
img/WOMEN/Sweatshirts_Hoodies/id_00003587/01_3_back.jpg,id_00003587,gallery,1,upper,114,41,192,208
img/WOMEN/Tees_Tanks/id_00003590/01_1_front.jpg,id_00003590,gallery,1,upper,62,52,142,227
